category,text
관람객,"포스터 바꿔라, 대놓고 범인 보여주네 다행히 영화 관람하고 저 포스터 봤네"
관람객,예고편도 다 보고 23일에 개봉하는 날짜에 맞춰서 보니깐더욱 기대되는 순간이 재미있었습니당.추천할만큼 더욱 재미가 쏠쏠!! 원래 저가 영화나 드라마는 잘 안보는편인데 이정도로 재미가있으니 더욱 또 보개 될거 같은기분...
관람객,
관람객,"기생충, 미나리에 이은 킹신제한킹신제한 2 나오면 바로봄"
관람객,긴장감 대박! 조우진배우님 연기 너무 잘함!!
관람객,조우진 연기는 역시 긴장감 최고였음!
관람객,"유치한 장면도 없고 생각보다 몰입이 잘됐어요.피해자가 가해자로, 가해자가 피해자로."
관람객,기대하고봤는데 재미없어요 ㅠㅠ 뻔한 스토리 뻔한 결말 … 별개로 배우분들 연기는 괜찮았어요
관람객,조우진님 연기 너무 좋아요 목소리도 너무 좋으시고
관람객,오랜만에 재밌게 본 영화!
관람객,박진감넘치는 연출이 재밌었습니다
관람객,"탄탄한 연기력, 억지감동, 개연성없는 스토리,"
관람객,영화 보면서 글쓴ㄷㅏ. 잼민이가 스토리 짬??억지도 이런 억지가 없네
관람객,노잼노잼신파신파신파
관람객,1시간 30분 짜리 제네시스 광고
관람객,너무비슷하네요 레트리부션은행다니는거 차에폭탄 ㅡㅡ;;
관람객,알바 쩐다 가서 혈압만 오르고 왔어여팝콘 먹을 수 있었으면 먹다가 목메여서 죽을뻔
관람객,"소재는 좋았으나 스토리 개연성 부족, 억지스러운 전개, 범죄자 미화... 도저히 몰입이 안됨. 그 와중에 배우들 연기만 잘함. 이건 감독이 잘못했다. 극장에서 중간에 나간 사람까지 존재함."
관람객,감동도 없고 돈도 아깝고 시간도 아깝고...
관람객,흔한 스토리.. 흔한 클리셰..말도안되는 상황연출..차광고..동생이 무전기가 아닌 직접 나선다하자 바로 오케이 하는 경찰.. 인질로 잡히면 그 감당 어떻게 하려고...좋은 배우들이 모두 엑스트라처럼 짧은 대사 후 사...
관람객,
관람객,
관람객,그냥 볼만했네요 심심하게 시간때우기 좋은
관람객,재밌어요 ㅎ 무난히 봄 엄마도 봄
관람객,기대 안 했는데 의외로 재밌었음
관람객,중반까진 완전 시간 가는줄 몰랐네요. 한국영화 특성인가... 막판이 좀 애매하지만 이정도면 재밌는 영화네요~~~^^
관람객,gv80 광고인줄 gv80차랑 조우진 연기말고는 볼게없음킬링타임영화 매니아인데 인과도 없고 내용도 별로임
관람객,너무 재밌게봤어요~!!
관람객,이 영화는 대체 무슨 의미인지;; 뭐 어쩌라는거지 차안에서 지혼자 쌩쇼하네 그냥 제네시스 실컷 구경만 했네
관람객,보지 말아야 될 영화임진짜 재미없음
관람객,몰입감 오졋음 연기도 훌륭ㅋㅋ
관람객,엄마가 보육원에 왜 있었던거임? 그리고 경찰은 그 상황에서 자기 자식을 인질로 잡아 폭탄테러를 한다고 생각하는게 맞는건지 협박당한다고 생각하는게 맞는건지 내용 전개에 이상한점이 너무 많음
관람객,그냥저냥 볼만했음 딱 한국영화 같은 전개 느낌 제네실수 광고는 존나게 함 gv80침수되고 g80타고 또나옴ㅋㅋㅋㅋ
관람객,티저 보니 창작물이 아닌 스페인 영화 레트리뷰션의 카피 영화.로 보이던데
관람객,어휴.... 소재는 매력적이고 연기는 좋은데 그 외는 전부 안좋네..
관람객,부산 해운대의 위상을 높인 영화!제네시스와 조우진의 궁합은 환상이다!여전히 진화 중인 배우 조우진...그의 앞날이 기대된다.
관람객,처음부터 끝까지 제네시스 광고를 보는듯한 스토리였으나 조우진배우님의 연기가 너무 훌륭해서 7점
관람객,제네시스 광고인줄… 제네시스 사고싶어짐… 껄껄
관람객,제네시스 밖에 기억이 안남
관람객,조우진님 연기와 쫄깃한 스토리 구성 미쳤어요.. 그리고 부산을 리얼하게 보여주면서 진짜 있을법한 일들이 벌어지는거 같아서 긴장하면서 봤고 ㅜ 가족들 대입하면서 봤음.진짜 눈물도 나고.... 근래 본 영화들중에서 제일...
관람객,음...스토리 연출..다 아쉬움..연기는 괜찮았어요.
관람객,누가봐도 자동차 광고임
관람객,"별 내용없고 볼거리도 없음, 이런 부류의 영화들이 얼굴과 몸만 크게해서 화면을 채우던데 ->상영 내내  두두러지게 확대된 얼굴과 검정색 제네시스가 신경을 쓰게함.제네시스는 뭐라 검은색으로 선택했는지도 이해가 안..."
관람객,"이씨 이게 영화야 영화냐구 이딴걸 만들어서 내 12,000원을 가져가야 속이 시원했냐 그냥 집에서 OCN  재방보세요이건 좀 너무한거 아니냐구 OO"
관람객,완전 최악의 영화. 배우들의 좋은 연기를 감독연출이 말아먹음. 근본적으로 시나리오가 최악. 이딴 시나리오를 왜 리메이크 했는지 모르겠음.
관람객,조우진이 주연한 첫번째 영화라서 평점 후하게 준다...제 점수는 요...
관람객,음 그냥 진짜 차 광고랑 조우진 연기밖에..
관람객,조우진 연기 3점 제네시스 광고가 잘뽑혀 2점 나머진 그냥 최악이다 원작도 원래이러냐? 진짜 신원조회때는 어이가 없어서 웃음이 다나오네ㅋㅋㅋ
관람객,자동차와 부산 광고 같은 느낌. 지창욱 너무 잘생겨서 몰입불가. 하지만 잔잔한 감동이 있습니다.
관람객,지금보고있는데 아들 다리왜 다쳤죠?딱보기싫네
관람객,최악이였음. 배우연기는 ;;;
관람객,오늘 메가박스에서 보다가 중간에 열불나서 도중에 나왔는데. 정말 딸년 인생 그렇게 살지마라. 내리라고 그렇게 말했건만 안내려서 일을 키우고. 얼마나 울화통이 치밀던지. 그리고 은행의 합법적인 일인데 그걸 나쁜놈으로 ...
관람객,출연진이 별로 맘에 들지 않는다 나는 오늘 컨저링을 보러 갈 것이야 하하하
관람객,배우들 연기는 좋음...긴박감은 없었어요 좀답답
관람객,너무 클리셰 범벅...
관람객,연기만 좋음. 흠집이 많음.
관람객,"스토리는 다소 진부했지만 배우들, 특히 조우진의 연기가 좋았습니다. 금융기관의 횡포를 소재로 삼은 점도 시사적이네요."
관람객,영화제목 gv80 해도되겠다
관람객,"스토리가.비약하고 G80제네니스가 꼭 주인공같은느낌..중점을 잘못준건지.,너무 억지 감동을 전달할려는 느낌이드네요"
관람객,허구헌날 그 나물에 그 밥
관람객,신파가 잔뜩 묻어 있음.초반에 차타고 달리는 거 말고 그 다음 지루함.즙만 짜는 영화...
관람객,늘어지는 신파와 억지 훈장질이 버무려짐최악
관람객,알바들 통한의 비추 ㅋㅋ
관람객,조우진 범인몰이하는거 ㅈㄴ 개연성없다...
관람객,이런걸왜돈주고봅니꺼 훠훠훠
관람객,연기자들의 연기는 좋으나 말도 안되는 전개가 아쉬움
관람객,GV80 홍보영화. 음.... 차는 정말 예쁘네요ㅎㅎㅎ 조우진배우님 좋아합니다. 더 좋은 영화로 뵙길 응원합니다
관람객,너무너무 재미있어요 꼭 보세요 ㅎㅎ
관람객,은행센터장 성규에게 발신번호 표시 제한 전화가 오면서 차에 폭탄이 있고 내리는 순간 터진다는 소식을 전하면서 벌어지는 스릴러 영화다...~~!!
관람객,댓글 알바들에게 속지마세요.. 시나리오 초등학생이 쓴 줄 알았음열연하는 배우들에게는 미안하지만 너무 유치하고 재미없어서 몰입도 안 되고..영화관에서 보기에 돈 아깝고 집에서 킬링타임용으로도 아까울 정도
관람객,킬링타임용으로 영화관에서 볼만한 영화 부산의 모습을 잘 담아서 여행 가고 싶다는 생각이 들 정도였고 제네시스 찍어낸 영상미도 괜찮음 주연 배우인 조우진과 특출이라지만 더블주연에 가까운 지창욱도 연기 잘 했음 왜 지창...
관람객,"딱 한국영화의 전형적인 스몰스케일의 억지감정 액션스릴러, 너무 기대하지 마세요~ 조우진씨 연기는 좋았어요"
관람객,방금 보고나옴 긴장감은 조금있었으나 말도안되는 스토리 주연배우는 조우진이 아니고 제네시스 gv80
관람객,이딴게 극장에 걸리는걸 보면 근래들어서 한국영화계는 완벽하게 망했다.
관람객,좆노잼에미OOO노잼 전개도x 비현실적 장애적 이야기
관람객,와.. 이건 좀 ㅋㅋㅋㅋ
관람객,2편은 수신제한으로 하세요~
관람객,"결말이 좀 뻔했지만 재밌게 봤음 조우진 연기 좋았어요 지창욱 잘생겼네요,, 아이들 역도 리얼해서 보는데 맴찢 ㅜ 지창욱 보러 또 가야지"
관람객,박진감이 있고 기대이상으로 재밌게 봤습니다
관람객,영화 개봉도안햇는데평점다는건 알바냐?보고왓는데 진짜돈아깝다분노의질주처럼 말이안될꺼면액션이라도좋던가예전 영화 스피드랑 소재는 비슷한데어쩜 이리 노잼에 뻔하게만들지
관람객,알바들 돌리고 있나...너무 뻔한 전개에 예상되는 스토리 라인...
관람객,역시나 개봉일 아홉시 땡 하자마자 쏟아지는 10점들....이들은 대체 어느 시간을 사는 것일까? 이러니 6~8점 받을 영화도 1점을 줄 수밖에
관람객,중반이후 몰입도 확떨어짐
관람객,더테러 라이브를 한번 더 보는게 나을듯
관람객,"극한으로 치닫는 상황 속에서 조우진 배우님의 연기는 정말 돋보였습니다.감동 포인트도 있고, 잠시도 한 눈을 팔 수가 없었어요. 잘 봤습니다."
관람객,조우진 연기로 볼만하긴 한데 중반이후로는 아쉬워요
관람객,지금 직관중입니다.극장에 저 외에 한분 계시네요..직관중에 폰만져보긴 처음이네요..어떤느낌인지아시죠?배우들 연기는 훌륭합니다만...말도안되는..영화가 말도안되는게 맞긴하지만..어떻게든 빈틈만들어끼워 넣으려는 억지스럽...
관람객,오랜만에 재밌는 영화였음
관람객,긴장감 최고였다.. 추격신 대박이였음..
관람객,최고의 영화. 추천합니다. 꼭 보세요!
관람객,재밌긴 한데 신파 싫어하는 사람들한텐 비추. 배우는 연기는 진짜 인정
관람객,기대를 안해서 그런가 가족끼리 재밌게 봤어요~!잔인하지도 않고 흥미진진했음
관람객,뻔한스토리라고 생각했는데 연기가 미쳤네요 몰입이 처음부터 잘되고 너무 좋은 영화한편이였습니다! 생생한 몰입감과 연기 너무 좋았습니다 ㅎㅎ
관람객,연기가 완전 대박이고 스릴있고 숨죽이면서 봤던 영화다 최근에 본 것중에 젤 재미있었다
관람객,처음에는 긴장감있게 갔는데 차 멈추고나서 지루함을 조우진연기로 잘 덮었다
관람객,감동도 있고 스릴도 있고잘즐겁게 봤습니다~^^
관람객,연기가 짱이였어요 오랜만에 보는 영화였는데 시간가는줄 모르고 봤습니다
관람객,흔한 내용이었지만 조우진 배우의 연기와 지루하지 않은 전개로 재밌게 봤습니다.
관람객,이 영화는 스토리는 그냥 그런데 조우진 배우님의 연기력이 다 했어요
관람객,핵꿀잼 긴장감조성장난아님
관람객,진한 감동이 많지는 않네요 한번은 볼만해요
관람객,조우진이 나빴던걸 알고난후 부터는 조우진을 향한 눈물은 쏙 들어가고 지창욱이 안쓰러워서 계속 울었음ㅠㅠ 전부다 연기 너무 잘하고 감정이입 너무 되가지고..
관람객,"정말 조우진의 감정연기가 돋보인 영화 네요,,,  터무니 없는 내용이 아닌 실제 있었던 금융투자로 인한 내용이라 볼만했어요,,, 시간 가는줄 모르고 봤어요,,,, 정말 gv80 광고보는듯한 느낌도 없지 않아 있었지만..."
관람객,일단  지루하지않게 전개되는점이좋았습니다  출연진들 연기력도  영화를보는내내 몰입할수있었습니다  조우진씨 연기넘좋아요  김지호씨도  오랜만이라 넘 반가웠습니다  결말이 조금 아쉬웠던점은  옥의티라고 할까요
관람객,
관람객,"""살아보니 용서라는 게... 나약한 인간이나 하는 거더라구..."" 명대사 등록이 안돼서 여기에 합니다(실관객 맞는데, 네이버가 아닌 예스24 통해서 예약하니 실관객 대접을 못 받네요 ㅠ ㅠ) *** 목..."
관람객,"목소리 만으로도 지창욱의 표정, 심리가 다 느껴짐.. 연기천재.."
관람객,
관람객,너무 재밌음 내가 더 안절부절함
관람객,마지막 울었잖아 범인이 쓸데없이 너무 잘생겨서 첨부터 범인편들뻔 근데 마지막 되니 진짜 범인편 돼있었어 지창욱 조우진 연기 너무 짜릿해
